Chrom	WinStart	WinStop	CMStops	Dark_Inf_Depth	Light_Inf_Depth	EF8N
3R	4381561	4405615	45.43828435	3462	2341	0.237981227
3R	4405616	4423185	45.44784367	3064.5	2198.5	0.220931981
3R	4423186	4447787	45.4612289	2820	2116	0.262526098
3R	4447788	4463632	45.4698497	4209.5	2739.5	0.194554824
3R	4463633	4492305	45.48544984	5227.5	3634	0.201402931
3R	4492306	4516527	45.48980173	4018	2913.5	0.085597615
3R	4516528	4539665	45.49003311	2880.5	1863.5	0.140689225
3R	4539666	4564241	45.49027887	5423.5	3691	0.187571571
3R	4564242	4580584	45.4904423	3221	2359	0.13231658
3R	4580585	4598079	45.49061725	2779	1839	0.148610212
3R	4598080	4619772	45.49709094	4946.5	3364	0.300039274
3R	4619773	4640171	45.50375004	3177	2151	0.186402608
3R	4640172	4666641	45.51239097	3505	2368	0.217207478
3R	4666642	4679008	45.51642808	1711	1307	0.15148143
3R	4679009	4699359	45.52307151	1716.5	1294.5	0.144036537
3R	4699360	4710790	45.53502177	1009.5	843.5	0.079254052
3R	4710791	4721951	45.54716651	767	713	0.127441253
3R	4721952	4746746	45.57414698	1557	1153	0.203838654
3R	4746747	4762820	45.59163776	2017.5	1453	0.213882128
3R	4762821	4784468	45.61519385	3836	2584.5	0.06702871
3R	4784469	4802101	45.63666725	2442	1667	0.095133359
3R	4802102	4822860	45.68184471	2602	1731	0.1816757
3R	4822861	4847564	45.7356076	4068.5	2693	0.222293358
3R	4847565	4862678	45.76849993	2381	1671.5	0.202378009
3R	4862679	4889516	45.82690701	5009	3490.5	0.168813056
3R	4889517	4907154	45.85205849	3989.5	2652.5	0.150884163
3R	4907155	4919484	45.85608352	2396	1705	0.127709494
3R	4919485	4932269	45.86025709	2690	1992.5	0.183203157
3R	4932270	4946885	45.86502837	1914	1479	0.119683243
3R	4946886	4958857	45.86893654	1392	1099.5	0.151695906
3R	4958858	4969417	45.87238377	1522	1256	0.159436181
3R	4969418	4982075	45.87651588	1899.5	1513	0.089715058
3R	4982076	4992416	45.87989162	1197.5	920	0.110348702
3R	4992417	5002343	45.88542681	1880.5	1290	0.128002173
3R	5002344	5013828	45.90042358	2083	1511.5	0.108330284
3R	5013829	5025531	45.915705	1572	1227.5	0.069038469
3R	5025532	5037541	45.93138729	1818.5	1389.5	0.124451558
3R	5037542	5052482	45.9508968	1725	1369	0.030624041
3R	5052483	5076746	45.98257999	4057.5	2802	0.064871426
3R	5076747	5092806	46.00355065	2689.5	1756.5	0.259897083
3R	5092807	5103229	46.01610658	2442.5	1748.5	0.152294537
3R	5103230	5116326	46.02893283	2115.5	1486	0.083083374
3R	5116327	5123500	46.03595852	1640	1203.5	0.084564724
3R	5123501	5139470	46.05159838	1720.5	1240.5	0.194725532
3R	5139471	5149910	46.06182256	1699.5	1302.5	0.07678884
3R	5149911	5160206	46.07190571	2605.5	1701	0.158985047
3R	5160207	5177332	46.08867767	1850.5	1358	0.139809292
3R	5177333	5196201	46.1071566	3312.5	2428	-0.013204312
3R	5196202	5207626	46.11253677	3161	2060	0.10984237
3R	5207627	5219799	46.11518595	2433.5	1839	0.106520139
3R	5219800	5242095	46.12003819	6740.5	4293	0.101079522
3R	5242096	5261956	46.12436051	3756.5	2672.5	0.117993292
3R	5261957	5286605	46.12972483	4156.5	3034	0.098427948
3R	5286606	5305151	46.13269147	4883.5	3107	0.09139429
3R	5305152	5321321	46.13285317	2453	1663	0.123935158
3R	5321322	5348165	46.13312161	5473.5	3668	0.193076707
3R	5348166	5377793	46.13341789	5278	3596	0.171856093
3R	5377794	5402492	46.13553812	7284	4705	0.123156084
3R	5402493	5422447	46.15073782	6279.5	4032	0.079439416
3R	5422448	5435726	46.16085242	1776	1413.5	0.08498377
3R	5435727	5445929	46.16862403	773.5	624.5	0.176803344
3R	5445930	5463704	46.18216323	5770.5	3593.5	0.060701943
3R	5463705	5481102	46.19541527	4031	2753.5	0.037791649
3R	5481103	5500536	46.2100431	6041.5	3790.5	0.107829575
3R	5500537	5532656	46.22402354	4383.5	2999	0.15294924
3R	5532657	5563560	46.23747471	5679.5	3968	0.035711549
3R	5563561	5594602	46.25098595	5018	3580.5	0.096467869
3R	5594603	5631061	46.28037446	8535	5595.5	0.056924889
3R	5631062	5650806	46.29756274	5415.5	3620	0.086295924
3R	5650807	5662450	46.30769899	1859.5	1400	0.088120822
3R	5662451	5684531	46.32692079	2246	1611.5	0.128963421
3R	5684532	5696148	46.33703354	3016.5	2060.5	0.157409487
3R	5696149	5710031	46.35348497	3383	2403	0.063412792
3R	5710032	5722829	46.37019621	2588	1915.5	0.119101134
3R	5722830	5736291	46.38777448	2950	2120	0.16172086
3R	5736292	5749863	46.40549639	2720.5	2102.5	0.134019859
3R	5749864	5762485	46.42197781	3134.5	2185.5	0.052456703
3R	5762486	5777112	46.4410773	4477	3014.5	0.186336697
3R	5777113	5794927	46.46433959	4156.5	2993	0.085220204
3R	5794928	5814671	46.49171714	4460	3056	0.110021565
3R	5814672	5844346	46.53369491	6724.5	4383.5	0.066325182
3R	5844347	5857590	46.55242966	3112.5	2063	0.132872353
3R	5857591	5875718	46.57807324	3489	2554	0.147496161
3R	5875719	5892644	46.60201648	3294.5	2436	0.053772146
3R	5892645	5910964	46.61600123	3810	2456	0.138214585
3R	5910965	5932055	46.62288623	3544.5	2580.5	0.139707798
3R	5932056	5949004	46.6284191	3040	2208	0.162679125
3R	5949005	5964604	46.6335116	3324.5	2505	0.163777461
3R	5964605	5977108	46.63759344	2596	1949	0.126848403
3R	5977109	5988592	46.6413423	2706.5	1824	0.036263711
3R	5988593	6000704	46.64521954	2663.5	1814.5	0.109570963
3R	6000705	6012576	46.64780323	2538	1778.5	0.173132292
3R	6012577	6022503	46.64996362	1775	1317.5	0.090361324
3R	6022504	6039389	46.65363849	2160	1675	0.099742966
3R	6039390	6054645	46.65695863	3430	2244	0.174150385
3R	6054646	6073716	46.66110902	4532.5	3209.5	0.071468568
3R	6073717	6094128	46.66555125	4396	2823	0.191624773
3R	6094129	6105996	46.6674817	1846.5	1475.5	0.069770282
3R	6105997	6125530	46.66960727	5139	3470	0.113028962
3R	6125531	6166419	46.67405657	7340.5	4980.5	0.224684779
3R	6166420	6196028	46.67727845	4137	3018.5	0.075566798
3R	6196029	6214282	46.68548101	1992.5	1462	0.060931299
3R	6214283	6233246	46.69579876	4066.5	2617.5	0.102384875
3R	6233247	6247121	46.70334775	3624	2409	0.037535605
3R	6247122	6259012	46.70981729	3391	2415.5	0.045387705
3R	6259013	6271891	46.71682438	3147.5	2342.5	-0.01566785
3R	6271892	6284913	46.72390927	2870	2157	0.144828515
3R	6284914	6298509	46.73130645	3770.5	2575	0.143559456
3R	6298510	6309753	46.73742401	3107	2206	-0.037986925
3R	6309754	6321401	46.74376135	3596	2392.5	0.098171975
3R	6321402	6337606	46.75257801	2594.5	1804	0.133198297
3R	6337607	6353048	46.76097955	2865.5	2091.5	0.101041616
3R	6353049	6369489	46.76992462	2282.5	1801	0.022494689
3R	6369490	6384126	46.77788818	2343.5	1733	0.096866435
3R	6384127	6397680	46.78526252	2438	1786.5	0.084433005
3R	6397681	6414621	46.80402549	3353.5	2481	0.080319392
3R	6414622	6430397	46.82290866	2443.5	1878.5	0.008461687
3R	6430398	6446610	46.8423149	1463	1155.5	0.091143353
3R	6446611	6461198	46.85977609	2288.5	1776	0.04071342
3R	6461199	6472772	46.87362965	2502	1871.5	0.046204756
3R	6472773	6481823	46.8844633	2421	1789.5	0.139779
3R	6481824	6491843	46.89645679	2327.5	1717.5	0.107348344
3R	6491844	6499480	46.90559794	2138	1687	0.071006959
3R	6499481	6506477	46.91256344	2256	1454	0.13624109
3R	6506478	6515126	46.92103364	2236	1720.5	0.117820237
3R	6515127	6527051	46.93271212	4613.5	2903.5	0.273658758
3R	6527052	6539340	46.94474707	3381.5	2102	0.015529357
3R	6539341	6546403	46.95166406	2215	1542.5	0.049746311
3R	6546404	6553884	46.9589904	1603.5	1329	0.093822283
3R	6553885	6562107	46.96704341	1919.5	1380	0.094782332
3R	6562108	6569415	46.97420034	1937	1516.5	0.040265643
3R	6569416	6578264	46.9828664	2024	1494	0.036905974
3R	6578265	6593484	46.99777176	3063.5	2136	0.076513861
3R	6593485	6610983	47.01490899	4064	2789.5	0.018435046
3R	6610984	6625154	47.02878703	2511.5	1824.5	0.047119699
3R	6625155	6640218	47.04353962	1161	944	0.114482819
3R	6640219	6652758	47.05582038	2814	2033.5	0.100287434
3R	6652759	6666330	47.06911181	3083	2206.5	0.105412152
3R	6666331	6682806	47.08524721	3762	2521.5	0.118162845
3R	6682807	6697904	47.10003309	4276.5	2753.5	0.018971782
3R	6697905	6713807	47.11710969	4623.5	2850	0.151137165
3R	6713808	6727218	47.13170275	3521	2274.5	0.094381207
3R	6727219	6736377	47.14166904	2103	1539.5	0.045765837
3R	6736378	6745959	47.15209561	1948.5	1345.5	-0.026711087
3R	6745960	6755456	47.16242969	2589	1890.5	0.009700522
3R	6755457	6765944	47.17384212	2385	1647	0.027677357
3R	6765945	6775482	47.18422081	1649.5	1409	0.06545631
3R	6775483	6791366	47.20150485	1989	1549.5	0.055967795
3R	6791367	6803138	47.21397306	1840	1373.5	0.071654592
3R	6803139	6815784	47.22635764	3026.5	2137	0.048556241
3R	6815785	6825385	47.23576016	1738.5	1323	0.135223138
3R	6825386	6832662	47.24288672	1706	1298	0.143128397
3R	6832663	6843151	47.25315888	2213.5	1621.5	0.092504275
3R	6843152	6851356	47.26119427	1030	892.5	0.156638394
3R	6851357	6859224	47.26889961	1828	1335	0.083813979
3R	6859225	6870697	47.28013543	2594.5	1782	0.039900427
3R	6870698	6880098	47.28934209	2840	1855.5	-0.014905962
3R	6880099	6888412	47.29748422	1972	1337.5	0.029965499
3R	6888413	6905862	47.33115807	2000.5	1530.5	0.013239802
3R	6905863	6914504	47.36407108	1773	1113.5	0.059630131
3R	6914505	6922916	47.39610814	1954.5	1502.5	0.070560823
3R	6922917	6930509	47.42502604	1910.5	1282	0.112900148
3R	6930510	6939536	47.45940533	2024	1476	-0.043572231
3R	6939537	6949873	47.49877374	1996	1502	0.045577787
3R	6949874	6958674	47.5322923	1400.5	1058.5	0.064505357
3R	6958675	6967958	47.56765037	2812	1834	0.029033892
3R	6967959	6978369	47.60730061	1365	1176	0.037737565
3R	6978370	6986615	47.63870546	1438	1066	0.096198049
3R	6986616	6993969	47.66671313	2034	1321.5	0.149334036
3R	6993970	7003318	47.69257051	3724	2399	0.10217885
3R	7003319	7011757	47.69991677	1687	1154.5	0.117211349
3R	7011758	7021242	47.70817359	1530	1158	0.13285547
3R	7021243	7034743	47.71992639	2654	1914	0.106598907
3R	7034744	7050515	47.73365612	4648	2915	0.167991385
3R	7050516	7062920	47.74445483	3159	1969.5	0.180595311
3R	7062921	7076381	47.75617281	2714.5	1917.5	0.167721033
3R	7076382	7089230	47.76735803	1601.5	1163	0.065487805
3R	7089231	7100947	47.77941262	2345.5	1616.5	0.210546735
3R	7100948	7110571	47.80664053	1672	1219	-0.028899345
3R	7110572	7119666	47.83237181	2490	1753	0.159099879
3R	7119667	7130119	47.8619451	2151.5	1605	0.1233037
3R	7130120	7140118	47.89023394	1598	1157	0.112195389
3R	7140119	7149249	47.91606707	2513.5	1692.5	0.164460293
3R	7149250	7160054	47.94663623	3289.5	2135.5	0.038721393
3R	7160055	7176297	47.9925904	3955.5	2510	0.126263891
3R	7176298	7189215	48.02913759	3045.5	2008.5	0.146490564
3R	7189216	7216600	48.09035757	6006.5	3695	0.146012117
3R	7216601	7238437	48.13075254	3980	2825	0.199376848
3R	7238438	7258353	48.16759396	7639	4870.5	0.105074008
3R	7258354	7275810	48.19988662	4958.5	3295.5	0.186577192
3R	7275811	7287056	48.22068993	2573.5	1835	0.179471847
3R	7287057	7301222	48.24795848	4869	3042.5	0.099494711
3R	7301223	7313673	48.2818296	4318.5	2887.5	0.153515973
3R	7313674	7326907	48.31783076	3365	2261	0.197254108
3R	7326908	7340721	48.35540973	3150	2328.5	0.196836424
3R	7340722	7352313	48.38694406	2527.5	1696	0.103445381
3R	7352314	7365868	48.42381845	3482.5	2453.5	0.099955221
3R	7365869	7379038	48.45964551	3285	2133.5	0.093355633
3R	7379039	7394890	48.50276855	3145	2246.5	0.165232003
3R	7394891	7409044	48.52749487	5786.5	3709	0.211737077
3R	7409045	7427422	48.54949252	4682	3050.5	0.16814871
3R	7427423	7440924	48.56565381	3052	2130	0.056801908
3R	7440925	7458753	48.58699434	4714.5	3145.5	0.150089012
3R	7458754	7471996	48.60284562	4658	3019.5	0.112665884
3R	7471997	7486338	48.62001235	4337.5	2953	0.11948681
3R	7486339	7494893	48.63025231	3348.5	2334	0.256078971
3R	7494894	7507382	48.64600428	5737.5	3534.5	0.217593207
3R	7507383	7518838	48.66096318	3576	2556	0.2139345
3R	7518839	7532179	48.67838346	3612.5	2395	0.161258504
3R	7532180	7542177	48.69143854	2492.5	1750.5	0.329665259
3R	7542178	7551783	48.70398176	2594.5	1900.5	0.267765557
3R	7551784	7567030	48.72389083	3553	2325	0.275926614
3R	7567031	7592588	48.7572637	3815.5	2567.5	0.271174952
3R	7592589	7619402	48.78805424	3302.5	2218	0.300481522
3R	7619403	7634267	48.80422946	3047	2067	0.150051615
3R	7634268	7649420	48.82071807	3212.5	2222	0.070277919
3R	7649421	7659505	48.83169197	2449.5	1758.5	0.315024554
3R	7659506	7676065	48.8497116	2312	1585.5	0.269459372
3R	7676066	7684582	48.8589793	1408	1123	0.111052778
3R	7684583	7693583	48.86877366	1877	1342	0.217758997
3R	7693584	7703329	48.87829196	1873.5	1265.5	0.191955026
3R	7703330	7714965	48.88715509	3881	2588	0.257119148
3R	7714966	7728261	48.89728264	2319	1579.5	0.282415543
3R	7728262	7737387	48.9042339	1961.5	1373	0.161166212
3R	7737388	7746747	48.9113634	2085	1504.5	0.096473776
3R	7746748	7757777	48.91976494	2971	2024	0.129466315
3R	7757778	7768486	48.92792198	2300	1808	0.170059482
3R	7768487	7788695	48.94331515	3837.5	2419.5	0.087775993
3R	7788696	7806144	48.9559375	5638	3737.5	0.276723988
3R	7806145	7816168	48.96248202	3741.5	1879	0.126737493
3R	7816169	7822706	48.96675058	2151	1333.5	0.130109629
3R	7822707	7830727	48.97198737	2413	1670	0.184515922
3R	7830728	7845076	48.98135561	4596	2870	0.326673359
3R	7845077	7857752	48.98963158	2345.5	1651.5	0.161448925
3R	7857753	7868168	48.99643203	2444	1743	0.17635358
3R	7868169	7877800	49.00272062	2262.5	1576.5	0.106023361
3R	7877801	7886781	49.00858418	1211	934.5	0.060945828
3R	7886782	7897483	49.01557135	2487.5	1771	0.166774675
3R	7897484	7909461	49.03368649	3099.5	2049.5	0.233634037
3R	7909462	7918561	49.04952982	1524	1258	0.026458061
3R	7918562	7929266	49.06816751	2240.5	1630.5	0.178530643
3R	7929267	7939652	49.08624981	2466.5	1848.5	0.149034925
3R	7939653	7947738	49.10032775	1600.5	1169	0.087779545
3R	7947739	7956900	49.11627903	2679.5	1830	0.073203515
3R	7956901	7964493	49.12949864	1957.5	1354	0.124146121
3R	7964494	7975694	49.14899988	2675.5	1811	0.16433942
3R	7975695	7985872	49.16672004	2514.5	1814	0.045380719
3R	7985873	7993403	49.17983171	4041	2399	0.176675899
3R	7993404	8003767	49.19623613	2590.5	1864.5	0.117841848
3R	8003768	8019221	49.21641549	3361.5	2444	0.00636097
3R	8019222	8030871	49.23162771	3357	2188	0.095976619
3R	8030872	8047038	49.25273809	5012.5	3271.5	0.104220722
3R	8047039	8064825	49.27596381	4824.5	3200.5	0.18910624
3R	8064826	8076838	49.29165002	3412	2286.5	0.132766069
3R	8076839	8088526	49.30691186	4185	2845	0.210771172
3R	8088527	8098869	49.32041743	3324	2505	0.193454991
3R	8098870	8106319	49.33289578	2792	1810.5	0.083611704
3R	8106320	8122111	49.36039007	3970	2705	0.188967527
3R	8122112	8134211	49.38145649	3211	2199.5	0.114361015
3R	8134212	8140730	49.39280624	1692	1200	0.226305064
3R	8140731	8152511	49.41331727	2535	1883	0.126719295
3R	8152512	8159930	49.42623394	2044	1448.5	0.147152871
3R	8159931	8167886	49.44008554	2095.5	1528.5	0.128411943
3R	8167887	8176519	49.45511582	2142	1475	0.034568272
3R	8176520	8185792	49.47126036	2927.5	1973	0.143663735
3R	8185793	8194318	49.48610435	3425	2099.5	0.165269256
3R	8194319	8202601	49.49769503	3312	1675.5	0.080521391
3R	8202602	8209869	49.5024402	3142.5	1884	0.210363525
3R	8209870	8218321	49.50795838	4016.5	2509	0.162750033
3R	8218322	8228952	49.5148992	2255.5	1531	0.063061997
3R	8228953	8242511	49.52375166	5435.5	3332	0.086202983
3R	8242512	8260345	49.53539521	7835	4671	0.087622963
3R	8260346	8285518	49.55183028	5000.5	3462.5	0.068609299
3R	8285519	8349017	49.57728655	5476.5	3504	0.139651904
3R	8349018	8358473	49.58037339	2372.5	1677.5	0.186368036
3R	8358474	8367559	49.58333944	2546.5	1636.5	0.096028056
3R	8367560	8374295	49.58553836	1904.5	1407.5	0.198337491
3R	8374296	8383408	49.58851323	2547.5	1732	0.204837101
3R	8383409	8392796	49.59157787	1482.5	1007	0.135836808
3R	8392797	8399943	49.59391095	2112	1408.5	0.156490027
3R	8399944	8408050	49.61407648	2242.5	1529	0.245314717
3R	8408051	8416354	49.63485911	1842.5	1497	0.174239136
3R	8416355	8425916	49.65879017	2763	2006	0.076876236
3R	8425917	8434058	49.67916735	2892.5	1913	0.168416573
3R	8434059	8440962	49.69644617	1988.5	1426.5	0.075669009
3R	8440963	8451527	49.72288746	3348.5	2346	0.088546425
3R	8451528	8465045	49.7567193	3896.5	2610	0.050159735
3R	8465046	8474640	49.78073295	4526.5	2923.5	0.027581692
3R	8474641	8483215	49.80219382	3979.5	2727.5	0.155394666
3R	8483216	8496312	49.83497201	4875	3315	0.109865938
3R	8496313	8508614	49.85826193	5473.5	3359.5	0.132070706
3R	8508615	8518823	49.87492518	4350.5	2637	0.163847766
3R	8518824	8530822	49.89451009	5084.5	3311	0.099326336
3R	8530823	8545942	49.91918914	5795.5	3717	0.12679847
3R	8545943	8555078	49.93410103	1440.5	1017	0.119919258
3R	8555079	8561774	49.94503032	1369	1030.5	0.265384663
3R	8561775	8566464	49.9526854	1813	1232	0.086231433
3R	8566465	8573529	49.96421697	2018	1421.5	0.138970716
3R	8573530	8583654	49.98074312	2524	1647.5	0.162035123
3R	8583655	8594455	49.99837264	1514.5	1151	0.155827296
3R	8594456	8604417	50.00934583	1854	1502	0.129818968
3R	8604418	8612883	50.01303071	1410.5	965	0.104049139
3R	8612884	8623398	50.01760744	1408	1076	0.166619377
3R	8623399	8633076	50.02181985	1980	1457	0.031357495
3R	8633077	8642367	50.02586382	1512	1043.5	0.17466781
3R	8642368	8650922	50.02958744	2009	1559	0.080661804
3R	8650923	8659627	50.03337635	2369	1697.5	0.049240483
3R	8659628	8667523	50.03681313	1466	1033	0.055409544
3R	8667524	8676144	50.04056548	1555.5	1084.5	0.088815901
3R	8676145	8684868	50.04436266	1159	879	0.035033925
3R	8684869	8694588	50.04859335	1619	1186.5	0.196502987
3R	8694589	8705510	50.05814378	2025	1399.5	0.056302695
3R	8705511	8715005	50.07054207	2159.5	1528	0.272641491
3R	8715006	8720831	50.07814948	700	538	0.145721438
3R	8720832	8730954	50.09136779	2083	1507	0.039001706
3R	8730955	8742615	50.10659437	2468.5	1664	0.103115959
3R	8742616	8757789	50.12640812	1610.5	1237.5	0.154087727
3R	8757790	8768406	50.14027147	2588	1896	0.175029194
3R	8768407	8779026	50.15413875	2833	2001	0.154147186
3R	8779027	8789310	50.16756728	1686	1185.5	0.083759696
3R	8789311	8801678	50.1842648	3115	1984	0.126829781
3R	8801679	8815407	50.20667344	2932.5	1889.5	-0.007407859
3R	8815408	8835368	50.23925403	6588.5	4061	0.058660979
3R	8835369	8856382	50.27355333	3130.5	2129	0.103736389
3R	8856383	8864660	50.28706478	3928	2375.5	0.06948102
3R	8864661	8870687	50.29690213	2424	1356	0.261821598
3R	8870688	8882683	50.31648214	4610.5	4920.5	0.086418102
3R	8882684	8891210	50.33040002	2365	1566.5	0.216175022
3R	8891211	8899057	50.34320798	1666	1071	0.247147945
3R	8899058	8907752	50.36836593	2643	1719	0.108944547
3R	8907753	8915045	50.39058621	1743	1239	0.096477547
3R	8915046	8926234	50.42467681	3813.5	2468.5	0.200759197
3R	8926235	8934503	50.44987077	1456	1064.5	-0.002960113
3R	8934504	8943690	50.47786168	1774.5	1352.5	0.089919645
3R	8943691	8953536	50.50786044	2664	1833	0.193660686
3R	8953537	8965373	50.54392536	2523.5	1813.5	0.034576775
3R	8965374	8977779	50.58172391	1713.5	1259	0.067414107
3R	8977780	8986183	50.60732918	1939.5	1475.5	0.208886389
3R	8986184	8995009	50.6342202	3216	2262	0.207923422
3R	8995010	9003332	50.6523273	1499	1115	0.204575597
3R	9003333	9012448	50.6602629	2058	1652.5	0.003373104
3R	9012449	9020310	50.66710687	1742.5	1270	-0.006647846
3R	9020311	9029553	50.67515302	2649.5	1843	0.057888416
3R	9029554	9038822	50.68322181	2079.5	1555.5	-0.013532689
3R	9038823	9047608	50.69087014	1736	1282	0.053694551
3R	9047609	9059421	50.70115351	1931.5	1594	0.076401612
3R	9059422	9067069	50.70781119	2004.5	1471	0.175203425
3R	9067070	9075928	50.71552307	2027	1344.5	0.199150589
3R	9075929	9083936	50.72249414	1872	1214	0.159792581
3R	9083937	9095486	50.73254856	3325	2088.5	0.230734205
3R	9095487	9104815	50.73804984	2496.5	1721.5	0.117849259
3R	9104816	9113357	50.74083831	3042	2003	0.058374236
3R	9113358	9123059	50.74400545	3761.5	2447.5	0.047132799
3R	9123060	9132580	50.74711351	3461.5	2400	0.102480071
3R	9132581	9144926	50.75114377	2657	1784.5	0.116602488
3R	9144927	9151758	50.75337402	1225	883	0.149490399
3R	9151759	9158504	50.75557621	2300	1462	0.125505633
3R	9158505	9164609	50.75756914	1868.5	1338.5	0.090694488
3R	9164610	9171316	50.75975859	2445.5	1569	0.066607926
3R	9171317	9178739	50.76218177	2026	1406.5	0.115867288
3R	9178740	9185214	50.76429548	1207.5	880.5	0.003297013
3R	9185215	9192867	50.76679375	1639.5	1209	0.058373626
3R	9192868	9201349	50.77014979	2390.5	1654	-0.009752979
3R	9201350	9214630	50.78026592	3173.5	2142.5	0.062561953
3R	9214631	9221823	50.78574482	1853	1298	0.047968291
3R	9221824	9226092	50.78899651	1763.5	1170	0.142961868
3R	9226093	9231565	50.79316529	2247.5	1380.5	0.163951095
3R	9231566	9238219	50.79823364	1394	910.5	0.091159988
3R	9238220	9244877	50.80330503	1355	1003	0.133381763
3R	9244878	9251397	50.8082713	1784	1236.5	0.075888276
3R	9251398	9262186	50.81648927	3875.5	2545	0.107986714
3R	9262187	9271833	50.82383738	1695.5	1138.5	0.022208958
3R	9271834	9281308	50.83105448	1931	1418	0.099850235
3R	9281309	9287687	50.83591336	2050.5	1363	0.069843765
3R	9287688	9296297	50.84247159	2101.5	1516	0.09991547
3R	9296298	9303225	50.84809955	1833	1173	0.185735621
3R	9303226	9311533	50.85533178	2461	1793	0.093650615
3R	9311534	9320055	50.86275029	2510.5	1700.5	0.197468132
3R	9320056	9328809	50.87037076	2313	1707.5	0.109355706
3R	9328810	9336165	50.87677426	1735	1291.5	0.183242378
3R	9336166	9349566	50.88844	3270	2133.5	0.120231992
3R	9349567	9357248	50.89512728	1596.5	1189	0.027367895
3R	9357249	9368518	50.90493797	2553	1836	0.186352463
3R	9368519	9376371	50.91177411	2315.5	1510.5	0.204627764
3R	9376372	9384716	50.91903854	1676.5	1188	0.205079295
3R	9384717	9391475	50.92492234	1411	1053	0.067628949
3R	9391476	9400377	50.9325486	2129.5	1576.5	0.097359439
3R	9400378	9411191	50.93843219	1953	1508	0.049107606
3R	9411192	9421432	50.94400401	1591.5	1145	0.113986627
3R	9421433	9428595	50.94790119	1524	1119	0.225676388
3R	9428596	9435392	50.95159924	1081	805	0.225076762
3R	9435393	9442232	50.95532068	1354	995.5	0.218813733
3R	9442233	9451032	50.96010851	1949.5	1375.5	0.355713368
3R	9451033	9459505	50.96471842	1732	1291.5	0.168106872
3R	9459506	9482125	50.9770253	3137	2153.5	0.127010322
3R	9482126	9495549	50.9843289	2630	1821	0.318228359
3R	9495550	9503991	50.99022477	3810	2250.5	0.092406171
3R	9503992	9518440	51.00280281	3900	2412.5	0.054682895
3R	9518441	9527336	51.0105469	2907	1801	0.10539634
3R	9527337	9533651	51.01604419	2845.5	1671	0.147042345
3R	9533652	9538169	51.01997716	1828	1113.5	0.17563711
3R	9538170	9545924	51.02672799	2582.5	1845	0.20805449
3R	9545925	9552314	51.03229057	1278	971	0.325153539
3R	9552315	9558319	51.037518	1514	1091.5	0.332684818
3R	9558320	9565179	51.04348972	1425.5	1006	0.089856144
3R	9565180	9572713	51.05004817	2513.5	1573.5	0.156983119
3R	9572714	9582437	51.05851304	4191.5	2470.5	0.115088286
3R	9582438	9590472	51.06550761	1545	949	0.440043002
3R	9590473	9598022	51.07207999	2114	1378	0.306155652
3R	9598023	9605310	51.08362448	1952.5	1320.5	0.188537129
3R	9605311	9612381	51.0967047	3617.5	2227	0.252138625
3R	9612382	9619965	51.11073389	1628.5	1139.5	0.331257474
3R	9619966	9627896	51.12540497	2125.5	1497.5	0.182285907
3R	9627897	9635221	51.13895505	2340.5	1592	0.200343963
3R	9635222	9641844	51.15120654	1899	1331	0.254946125
3R	9641845	9648652	51.16380026	1216	910.5	0.140426457
3R	9648653	9655147	51.17581497	1248.5	984	0.123193777
3R	9655148	9660689	51.18606679	1680.5	1118.5	0.116465967
3R	9660690	9666524	51.1968606	3195.5	1919	0.274748953
3R	9666525	9675018	51.21257315	2438	1619.5	0.171456514
3R	9675019	9681831	51.22517611	1492.5	1108.5	0.123965849
3R	9681832	9691159	51.24243142	1763.5	1196.5	0.116182732
3R	9691160	9698944	51.25683243	1873.5	1287	0.248418063
3R	9698945	9708570	51.28489691	2782	1685.5	0.048677437
3R	9708571	9715211	51.30513068	1853	1196	0.220517346
3R	9715212	9723504	51.33039776	2033	1439.5	0.25952541
3R	9723505	9732918	51.3590803	2727.5	1673	0.341981339
3R	9732919	9741461	51.38510907	1692	1323.5	0.128383998
3R	9741462	9747968	51.40493458	2354	1551.5	0.145843202
3R	9747969	9754260	51.42410502	1401	928	0.073723186
3R	9754261	9760049	51.44174292	1308	924.5	0.263266463
3R	9760050	9765304	51.45775383	1428	918.5	0.220812463
3R	9765305	9772411	51.47940741	2285	1528	0.147662608
3R	9772412	9777957	51.49630494	1739	1051.5	0.202160834
3R	9777958	9784328	51.51571607	1570.5	1148.5	0.298594582
3R	9784329	9793908	51.54490438	3618	2210	0.157312531
3R	9793909	9801955	51.57814398	2049	1386	0.207504939
3R	9801956	9815095	51.67680141	3137	2037	0.167747371
3R	9815096	9821265	51.72312685	872.5	674.5	0.412280213
3R	9821266	9827034	51.76644152	1242	934	0.190485591
3R	9827035	9834659	51.82369136	970	800	0.140295826
3R	9834660	9840278	51.8658798	1159.5	840	0.229223887
3R	9840279	9851938	51.95342512	1952	1368.5	0.13343251
3R	9851939	9857868	51.9979486	1476.5	1042.5	-0.038355888
3R	9857869	9864195	52.04545283	1635.5	1235	0.051470235
3R	9864196	9868518	52.07791068	749	510	0.180094941
3R	9868519	9874433	52.12232153	1051	651	0.106318689
3R	9874434	9880403	52.16714534	1398.5	884	0.076794527
3R	9880404	9887618	52.22131683	1610	1175.5	0.216497628
3R	9887619	9895935	52.28376233	1113.5	957	0.21439658
3R	9895936	9902021	52.32088044	1099	846.5	0.212926732
3R	9902022	9909078	52.34391748	2204.5	1536	0.196971327
